"participant","prompt","stimulus","stimulus_voice","word_pair","variable_1","variable_2","vs","variable_same","v1_type","v2_type","v_types","v_types_shorthand","vm1","vm2","manipulation_matching","block","dimension","slider_response"
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bottom cotton</p>","bottomcotton-p08-rs","p08","bottomcotton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,4,"age",0.199
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bottom baggy</p>","bottombaggy-p06-si","p06","bottombaggy","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","si","tConservative","TRAPInnovative",FALSE,4,"age",0.238
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bottom dagger</p>","bottomdagger-p04-si","p04","bottomdagger","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","si","tConservative","TRAPInnovative",FALSE,4,"age",0.243
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bottom cotton</p>","bottomcotton-p04-ss","p04","bottomcotton","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","ss","tConservative","tConservative",TRUE,4,"age",0.772
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>tagger cabin</p>","taggercabin-p07-cc","p07","taggercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,4,"age",0.301
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>baggy bottom</p>","baggybottom-p08-is","p08","baggybottom","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,4,"age",0.272
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bottom baggy</p>","bottombaggy-p07-ri","p07","bottombaggy","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,4,"age",0.262
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>party cotton</p>","partycotton-p05-ss","p05","partycotton","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","ss","tConservative","tConservative",TRUE,4,"age",0.252
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>tagger cabin</p>","taggercabin-p05-ic","p05","taggercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,4,"age",0.699
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dagger party</p>","daggerparty-p05-cs","p05","daggerparty","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,4,"age",0.233
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin tagger</p>","cabintagger-p07-ii","p07","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,4,"age",0.248
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bottom baggy</p>","bottombaggy-p01-sc","p01","bottombaggy","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,4,"age",0.699
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cotton button</p>","cottonbutton-p04-rr","p04","cottonbutton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,4,"age",0.311
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cotton cabin</p>","cottoncabin-p08-rc","p08","cottoncabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","rc","tInnovative","TRAPConservative",FALSE,4,"age",0.228
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>badder dagger</p>","badderdagger-p01-ii","p01","badderdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,4,"age",0.728
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>badder cotton</p>","baddercotton-p04-ir","p04","baddercotton","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","ir","TRAPInnovative","tInnovative",TRUE,4,"age",0.728
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dapper dagger</p>","dapperdagger-p08-ii","p08","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,4,"age",0.282
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cotton cabin</p>","cottoncabin-p06-rc","p06","cottoncabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","rc","tInnovative","TRAPConservative",FALSE,4,"age",0.296
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>party cotton</p>","partycotton-p08-rr","p08","partycotton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,4,"age",0.291
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin tagger</p>","cabintagger-p04-cc","p04","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,4,"age",0.252
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>party cotton</p>","partycotton-p06-sr","p06","partycotton","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,4,"age",0.267
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin party</p>","cabinparty-p01-cr","p01","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cr","TRAPConservative","tInnovative",FALSE,4,"age",0.699
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dotty dagger</p>","dottydagger-p04-rc","p04","dottydagger","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","rc","tInnovative","TRAPConservative",FALSE,4,"age",0.641
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>party cotton</p>","partycotton-p07-sr","p07","partycotton","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,4,"age",0.291
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin gutter</p>","cabingutter-p01-cs","p01","cabingutter","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,4,"age",0.282
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dotty butter</p>","dottybutter-p05-rs","p05","dottybutter","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,4,"age",0.33
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bottom cotton</p>","bottomcotton-p07-rs","p07","bottomcotton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,4,"age",0.272
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin dagger</p>","cabindagger-p01-ic","p01","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,4,"age",0.786
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin party</p>","cabinparty-p08-cs","p08","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,4,"age",0.345
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>badder dagger</p>","badderdagger-p06-ic","p06","badderdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,4,"age",0.252
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dotty butter</p>","dottybutter-p01-sr","p01","dottybutter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,4,"age",0.704
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bottom dagger</p>","bottomdagger-p07-si","p07","bottomdagger","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","si","tConservative","TRAPInnovative",FALSE,4,"age",0.398
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>badder cabin</p>","baddercabin-p08-cc","p08","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,4,"age",0.403
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin gutter</p>","cabingutter-p07-cr","p07","cabingutter","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cr","TRAPConservative","tInnovative",FALSE,4,"age",0.257
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dotty garter</p>","dottygarter-p01-ss","p01","dottygarter","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","ss","tConservative","tConservative",TRUE,4,"age",0.752
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cotton cabin</p>","cottoncabin-p05-ri","p05","cottoncabin","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,4,"age",0.646
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin tagger</p>","cabintagger-p04-ci","p04","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,4,"age",0.684
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bottom cabin</p>","bottomcabin-p08-sc","p08","bottomcabin","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,4,"age",0.228
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dapper party</p>","dapperparty-p05-cr","p05","dapperparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cr","TRAPConservative","tInnovative",FALSE,4,"age",0.243
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>party cotton</p>","partycotton-p06-rr","p06","partycotton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,4,"age",0.335
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>baggy cotton</p>","baggycotton-p07-ir","p07","baggycotton","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","ir","TRAPInnovative","tInnovative",TRUE,4,"age",0.311
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin gutter</p>","cabingutter-p06-is","p06","cabingutter","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,4,"age",0.34
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>badder dagger</p>","badderdagger-p05-ci","p05","badderdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,4,"age",0.223
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>badder party</p>","badderparty-p06-ir","p06","badderparty","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","ir","TRAPInnovative","tInnovative",TRUE,4,"age",0.34
"exp256","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dotty dagger</p>","dottydagger-p01-ri","p01","dottydagger","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,4,"age",0.743
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dotty dagger</p>","dottydagger-p06-rc","p06","dottydagger","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","rc","tInnovative","TRAPConservative",FALSE,1,"age",0.577
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin dagger</p>","cabindagger-p01-ci","p01","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,1,"age",0.305
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin gutter</p>","cabingutter-p04-cs","p04","cabingutter","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,1,"age",0.348
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dapper dagger</p>","dapperdagger-p08-ii","p08","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,1,"age",0.278
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>party cotton</p>","partycotton-p06-rr","p06","partycotton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,1,"age",0.421
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cabin dagger</p>","cabindagger-p04-ic","p04","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,1,"age",0.35
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cotton cabin</p>","cottoncabin-p08-si","p08","cottoncabin","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","si","tConservative","TRAPInnovative",FALSE,1,"age",0.388
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dotty garter</p>","dottygarter-p06-sr","p06","dottygarter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,1,"age",0.272
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>dotty dagger</p>","dottydagger-p08-sc","p08","dottydagger","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,1,"age",0.309
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>baggy garter</p>","baggygarter-p01-is","p01","baggygarter","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,1,"age",0.281
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bottom cotton</p>","bottomcotton-p01-rr","p01","bottomcotton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,1,"age",0.24
"exp258","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>cotton button</p>","cottonbutton-p08-rs","p08","cottonbutton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,1,"age",0.274
