"participant","stimulus","stimulus_voice","word_pair","variable_1","variable_2","vs","variable_same","v1_type","v2_type","v_types","v_types_shorthand","vm1","vm2","manipulation_matching","block","binary_response","dimension","binary_response_numeric"
"exp250","badderdagger-p08-ic","p08","badderdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,"not strong NZ accent","accent",1
"exp250","bottomcabin-p07-si","p07","bottomcabin","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","si","tConservative","TRAPInnovative",FALSE,3,"strong NZ accent","accent",0
"exp250","cabingutter-p06-cr","p06","cabingutter","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cr","TRAPConservative","tInnovative",FALSE,3,"not strong NZ accent","accent",1
"exp250","bottomdagger-p05-si","p05","bottomdagger","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","si","tConservative","TRAPInnovative",FALSE,3,"strong NZ accent","accent",0
"exp250","partycotton-p01-ss","p01","partycotton","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","ss","tConservative","tConservative",TRUE,3,"strong NZ accent","accent",0
"exp250","dottybutter-p07-ss","p07","dottybutter","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","ss","tConservative","tConservative",TRUE,3,"strong NZ accent","accent",0
"exp250","dottybutter-p06-ss","p06","dottybutter","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","ss","tConservative","tConservative",TRUE,3,"strong NZ accent","accent",0
"exp250","baggycotton-p04-is","p04","baggycotton","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,3,"strong NZ accent","accent",0
"exp250","dapperdagger-p08-cc","p08","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,3,"strong NZ accent","accent",0
"exp250","bottomcotton-p07-rr","p07","bottomcotton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,3,"strong NZ accent","accent",0
"exp250","cabinparty-p08-cr","p08","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cr","TRAPConservative","tInnovative",FALSE,3,"strong NZ accent","accent",0
"exp250","partybutton-p06-rs","p06","partybutton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,3,"not strong NZ accent","accent",1
"exp250","bottomdagger-p04-ri","p04","bottomdagger","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,3,"strong NZ accent","accent",0
"exp250","bottomcabin-p01-rc","p01","bottomcabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","rc","tInnovative","TRAPConservative",FALSE,3,"not strong NZ accent","accent",1
"exp250","daggerparty-p05-ir","p05","daggerparty","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","ir","TRAPInnovative","tInnovative",TRUE,3,"strong NZ accent","accent",0
"exp250","taggercabin-p01-ic","p01","taggercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,"not strong NZ accent","accent",1
"exp250","bottombaggy-p06-rc","p06","bottombaggy","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","rc","tInnovative","TRAPConservative",FALSE,3,"strong NZ accent","accent",0
"exp250","baggycotton-p08-is","p08","baggycotton","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,3,"strong NZ accent","accent",0
"exp250","bottomcabin-p08-sc","p08","bottomcabin","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,3,"strong NZ accent","accent",0
"exp250","cabintagger-p05-ic","p05","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,"not strong NZ accent","accent",1
"exp250","cottoncabin-p05-ri","p05","cottoncabin","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,3,"not strong NZ accent","accent",1
"exp250","baggycotton-p04-cs","p04","baggycotton","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,3,"not strong NZ accent","accent",1
"exp250","dottygarter-p08-sr","p08","dottygarter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,3,"not strong NZ accent","accent",1
"exp250","baggycotton-p07-ir","p07","baggycotton","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","ir","TRAPInnovative","tInnovative",TRUE,3,"not strong NZ accent","accent",1
"exp250","dapperparty-p01-cs","p01","dapperparty","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,3,"strong NZ accent","accent",0
"exp250","partybutton-p04-rr","p04","partybutton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,3,"strong NZ accent","accent",0
"exp250","cabindagger-p07-cc","p07","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,3,"strong NZ accent","accent",0
"exp250","dottydagger-p01-ri","p01","dottydagger","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,3,"not strong NZ accent","accent",1
"exp250","baddercabin-p04-ii","p04","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,3,"not strong NZ accent","accent",1
"exp250","partycotton-p05-rs","p05","partycotton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,3,"strong NZ accent","accent",0
"exp250","dottygarter-p04-sr","p04","dottygarter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,3,"not strong NZ accent","accent",1
"exp250","dapperparty-p06-is","p06","dapperparty","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,3,"not strong NZ accent","accent",1
"exp250","cabinparty-p07-cr","p07","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cr","TRAPConservative","tInnovative",FALSE,3,"not strong NZ accent","accent",1
"exp250","baggycotton-p05-cs","p05","baggycotton","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,3,"strong NZ accent","accent",0
"exp250","bottomdagger-p06-sc","p06","bottomdagger","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,3,"strong NZ accent","accent",0
"exp250","badderdagger-p05-ci","p05","badderdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,"strong NZ accent","accent",0
"exp250","cabindagger-p07-ci","p07","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,"strong NZ accent","accent",0
"exp250","badderparty-p04-cr","p04","badderparty","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cr","TRAPConservative","tConservative",TRUE,4,"more masculine","gender",1
"exp250","bottomcabin-p05-si","p05","bottomcabin","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","si","tInnovative","TRAPInnovative",TRUE,4,"less masculine","gender",0
"exp250","cabingutter-p04-ir","p04","cabingutter","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","ir","TRAPInnovative","tConservative",FALSE,4,"more masculine","gender",1
"exp250","cottoncabin-p01-rc","p01","cottoncabin","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","rc","tConservative","TRAPConservative",TRUE,4,"more masculine","gender",1
"exp250","taggercabin-p06-ci","p06","taggercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,4,"less masculine","gender",0
"exp250","cabinparty-p01-cr","p01","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cr","TRAPConservative","tConservative",TRUE,4,"more masculine","gender",1
"exp250","baddercabin-p06-ii","p06","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,4,"less masculine","gender",0
"exp250","cabingutter-p05-ir","p05","cabingutter","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","ir","TRAPInnovative","tConservative",FALSE,4,"less masculine","gender",0
"exp250","partycotton-p08-rr","p08","partycotton","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","rr","tConservative","tConservative",TRUE,4,"less masculine","gender",0
"exp250","badderdagger-p07-cc","p07","badderdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,4,"less masculine","gender",0
"exp250","daggerparty-p01-is","p01","daggerparty","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","is","TRAPInnovative","tInnovative",TRUE,4,"more masculine","gender",1
"exp250","dottybutter-p08-sr","p08","dottybutter","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","sr","tInnovative","tConservative",FALSE,4,"less masculine","gender",0
"exp250","partybutton-p05-sr","p05","partybutton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","sr","tInnovative","tConservative",FALSE,4,"less masculine","gender",0
"exp250","cabintagger-p01-ic","p01","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,4,"more masculine","gender",1
"exp250","cabingutter-p07-is","p07","cabingutter","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","is","TRAPInnovative","tInnovative",TRUE,4,"more masculine","gender",1
"exp250","cottonbutton-p07-rs","p07","cottonbutton","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","rs","tConservative","tInnovative",FALSE,4,"less masculine","gender",0
"exp250","cabindagger-p08-ii","p08","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,4,"less masculine","gender",0
"exp250","badderparty-p06-cr","p06","badderparty","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cr","TRAPConservative","tConservative",TRUE,4,"less masculine","gender",0
"exp250","dottycabin-p08-si","p08","dottycabin","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","si","tInnovative","TRAPInnovative",TRUE,4,"less masculine","gender",0
"exp250","dottygarter-p04-rr","p04","dottygarter","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","rr","tConservative","tConservative",TRUE,4,"more masculine","gender",1
"exp250","dottycabin-p05-ri","p05","dottycabin","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ri","tConservative","TRAPInnovative",FALSE,4,"more masculine","gender",1
"exp250","baggybottom-p08-is","p08","baggybottom","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","is","TRAPInnovative","tInnovative",TRUE,4,"more masculine","gender",1
"exp250","dottycabin-p06-sc","p06","dottycabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","sc","tInnovative","TRAPConservative",FALSE,4,"more masculine","gender",1
"exp250","dottydagger-p08-ri","p08","dottydagger","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ri","tConservative","TRAPInnovative",FALSE,4,"less masculine","gender",0
"exp250","baddercabin-p05-cc","p05","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,4,"less masculine","gender",0
"exp250","bottomcabin-p04-sc","p04","bottomcabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","sc","tInnovative","TRAPConservative",FALSE,4,"more masculine","gender",1
"exp250","bottomdagger-p06-ri","p06","bottomdagger","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ri","tConservative","TRAPInnovative",FALSE,4,"less masculine","gender",0
"exp250","cabinparty-p07-cs","p07","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cs","TRAPConservative","tInnovative",FALSE,4,"less masculine","gender",0
"exp250","dottydagger-p01-si","p01","dottydagger","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","si","tInnovative","TRAPInnovative",TRUE,4,"more masculine","gender",1
"exp250","dottybutter-p04-rs","p04","dottybutter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","rs","tConservative","tInnovative",FALSE,4,"more masculine","gender",1
"exp250","dottycabin-p07-sc","p07","dottycabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","sc","tInnovative","TRAPConservative",FALSE,4,"less masculine","gender",0
"exp250","dapperdagger-p05-ii","p05","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,4,"more masculine","gender",1
"exp250","cabintagger-p08-ic","p08","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,4,"less masculine","gender",0
"exp250","daggerparty-p05-cs","p05","daggerparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cs","TRAPConservative","tInnovative",FALSE,4,"less masculine","gender",0
"exp250","cabingutter-p08-ir","p08","cabingutter","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","ir","TRAPInnovative","tConservative",FALSE,4,"less masculine","gender",0
"exp250","dottydagger-p04-rc","p04","dottydagger","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","rc","tConservative","TRAPConservative",TRUE,4,"more masculine","gender",1
"exp250","partybutton-p06-sr","p06","partybutton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","sr","tInnovative","tConservative",FALSE,4,"more masculine","gender",1
"exp250","partycotton-p07-ss","p07","partycotton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","ss","tInnovative","tInnovative",TRUE,4,"less masculine","gender",0
"exp250","dappercabin-p01-cc","p01","dappercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,4,"more masculine","gender",1
"exp250","dapperdagger-p07-ci","p07","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,4,"less masculine","gender",0
"exp250","baddercabin-p04-ci","p04","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,4,"less masculine","gender",0
"exp250","dottygarter-p06-ss","p06","dottygarter","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","ss","tInnovative","tInnovative",TRUE,4,"less masculine","gender",0
"exp250","bottomcotton-p01-rs","p01","bottomcotton","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","rs","tConservative","tInnovative",FALSE,4,"more masculine","gender",1
"exp250","dapperparty-p06-cs","p06","dapperparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cs","TRAPConservative","tInnovative",FALSE,4,"less masculine","gender",0
"exp250","dappercabin-p04-ic","p04","dappercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,4,"less masculine","gender",0
"exp250","bottomcotton-p01-rr","p01","bottomcotton","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","rr","tConservative","tConservative",TRUE,4,"more masculine","gender",1
"exp250","dottybutter-p05-ss","p05","dottybutter","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","ss","tInnovative","tInnovative",TRUE,4,"less masculine","gender",0
"exp250","bottomcabin-p07-rc","p07","bottomcabin","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","rc","tConservative","TRAPConservative",TRUE,4,"more masculine","gender",1
